id,collection,dc.identifier.vol[en],dc.identifier.iss[en]
78d3e65c-0824-427f-bdbc-c83fa1a38dd4,2164/706||2164/678||2164/321,,
78d992cf-17af-42c1-a786-a801249bc944,2164/706||2164/678||2164/321,,
79768abb-b03a-46cf-ba21-65ec365d2a95,2164/706||2164/678||2164/321,,
79df507e-dcc0-480d-b500-2da21b4c55b8,2164/706||2164/678||2164/321,,
7a34a87f-70b4-4f65-a3c3-019a88e88df0,2164/706||2164/678||2164/321,,
7a98714d-559e-445b-be37-919c2a2a27ed,2164/706||2164/678||2164/321,,
7b54a85c-dcec-48f5-be9b-dd06978b7a1a,2164/706||2164/678||2164/321,,
7b87cf6c-6ed3-4c32-8203-4109ec269e27,2164/706||2164/678||2164/321,,
7c46e6ac-ed31-42c1-b6ee-00889633ea3a,2164/706||2164/678||2164/321,,
7c70600c-16b8-4789-a4d4-2ba2abb132d8,2164/706||2164/678||2164/321,,
7cdf8969-3321-4579-bd04-7fa62bf2ca73,2164/706||2164/678||2164/321,,
7d3bf599-5f7a-4a36-a6d6-7ea8bb33164e,2164/706||2164/678||2164/321,,
7d83e9a4-0b43-4da9-9e71-12f676ff726a,2164/706||2164/678||2164/321,,
7d8db1b1-d2dd-4194-9713-0d0e7b076d18,2164/706||2164/678||2164/321,,
7de54989-3b4d-4b71-98c2-84d76d9eae5a,2164/706||2164/678||2164/321,,
7e745687-d083-4dcd-940e-037dabd30714,2164/706||2164/678||2164/321,,
7ebc37df-c33e-4b83-a587-0b6bac38c318,2164/706||2164/678||2164/321,,
7f2e9f72-85e0-4356-b625-234f941772bd,2164/706||2164/619||2164/678||2164/321,,
80673e4d-8fb0-406c-898b-df322bce12b8,2164/706||2164/678||2164/321,,
8085b9c7-2f3a-4bdb-8c31-39eeeacc7673,2164/706||2164/678||2164/321,,
80a9533f-a0f9-4b94-848e-148ff6b22e92,2164/706||2164/678||2164/321,,
80b48e25-243e-4216-855f-6a20181692cc,2164/706||2164/678||2164/321,,
8141b0e0-6285-435d-9f78-72fe8fa269fc,2164/706||2164/678||2164/321,,
82255ac3-0456-43fd-bd73-c4f410d9ab30,2164/706||2164/674||2164/678||2164/688||2164/321,,
8238cf42-95fe-43d4-b429-77082fdb8ee4,2164/706||2164/678||2164/321,,
828e520a-026c-4f1a-8c62-70e856c60e68,2164/706||2164/678||2164/321,,
83484093-cd31-4927-ab7a-bf7d293d049a,2164/706||2164/678||2164/321,,
8385731e-7305-436d-9b9e-9c2d276149f2,2164/706||2164/678||2164/321,,
84e67cce-0d6b-4b13-a8ee-3cbc17f51f57,2164/706||2164/678||2164/321,,
863db8eb-afbc-402c-84b8-77023701fed8,2164/706||2164/678||2164/321,,
86c0e38d-3615-4103-962e-88e7e08e521e,2164/706||2164/678||2164/321,,
86f00af3-b8f4-405b-9ed3-7ab50840c58c,2164/706||2164/678||2164/321,,
8702a9ef-fa2b-4d3a-a917-a249df42268b,2164/706||2164/619||2164/678||2164/321,,
872f9f6e-4d92-4237-8994-7ae1fc2f51c9,2164/706||2164/678||2164/321,,
87cadbc4-dc40-4620-a240-102096fa8d32,2164/706||2164/672||2164/678||2164/321,,
882fabfc-5c63-437f-8a00-729bae128fed,2164/706||2164/678||2164/321,,
88cac614-21a6-4df6-aa6d-fd4a6e4d6c2d,2164/706||2164/678||2164/321,,
88e1e9a1-cb41-4a2a-8384-241e1b2afc6b,2164/706||2164/678||2164/321,,
89074090-dd34-4ec2-9b4a-058b064721a1,2164/706||2164/678||2164/321,,
8a201e53-5409-4197-bb44-f92e1de7cc3c,2164/706||2164/678||2164/321,,
8a6dc4d2-8f48-404b-8f30-86cf99bddedd,2164/706||2164/678||2164/321,,
8aa04296-321e-4515-abde-813bdd434f03,2164/706||2164/678||2164/321,,
8aa37606-c415-40ca-9954-f45c2f9b35b4,2164/706||2164/678||2164/321,,
8ab53048-5567-4ddc-8677-0ba948615213,2164/706||2164/678||2164/321,,
8ac074df-6605-44c6-b251-a53ee572b191,2164/706||2164/678||2164/321,,
8ad2c1e4-0edf-4ac3-a74a-784d22b55c3c,2164/706||2164/678||2164/321,,
8b51f9bc-854e-45a8-82df-bb3bf4da6432,2164/706||2164/678||2164/321,,
8bca0c79-5e08-4ff5-9432-e4b105ce533f,2164/706||2164/678||2164/321,,
8be7aefc-5c85-47c1-8a4d-8a36f4de7581,2164/706||2164/678||2164/321,,
8c1158fd-9f80-432e-ad22-0c91c1f80f3a,2164/706||2164/678||2164/321,,
8c336a73-efd0-478b-86d6-369917404590,2164/706||2164/678||2164/321,,
8c384c75-6e3e-4950-9e04-48de2ae4afe3,2164/706||2164/678||2164/321,,
8f001ed3-0043-49ba-b015-12361e8b6fd9,2164/706||2164/678||2164/321,,
8fbf7e4b-0dc2-4379-a077-efba7d378e31,2164/706||2164/678||2164/321,,
90b595ed-11a4-4329-b9e2-138f5b7bc2aa,2164/706||2164/678||2164/688||2164/321,,
90fc3469-ddbb-4a9f-af50-67cab3e3e30e,2164/706||2164/678||2164/321,,
915c2099-520b-431d-bfd8-182be0594cce,2164/706||2164/678||2164/321,,
91eaf9a2-667f-4ccb-b6de-002e02288b7b,2164/706||2164/678||2164/321,,
921e8565-d85b-4c0e-8d7e-43b2dc6d8a23,2164/706||2164/678||2164/321,,
9223c4b4-f423-47f7-85de-9b1f5313e2e3,2164/706||2164/678||2164/321,,
932ebc5f-fd0a-41dd-bd0a-4551658c5c32,2164/706||2164/619||2164/672||2164/678||2164/321,,
9453fafa-9423-4a8d-8fef-5b2f47078dbb,2164/706||2164/678||2164/321,,
94f7b61c-c280-4125-bcb8-f049a27f87b0,2164/706||2164/678||2164/321,,
953921ce-bf73-43d6-9873-9cfaf4fe2332,2164/706||2164/678||2164/321,,
96a4a364-3b6d-427c-b26b-f64d716bc258,2164/706||2164/678||2164/321,,
9708833d-d87a-4d60-a0a1-0270708b3bbb,2164/706||2164/678||2164/321,,
97a8859c-1717-4606-91b0-62f68d5cab11,2164/706||2164/678||2164/321,,
97e47849-ca01-44a6-b396-73d57c2be63b,2164/706||2164/678||2164/321,,
9807c79c-0c9d-48da-ba5e-f1b61c584374,2164/706||2164/678||2164/321,,
986f35b6-044f-4009-b562-e8cd8e8862ce,2164/706||2164/678||2164/321,,
98f7a533-cdb5-432f-9fda-553cd4b7620b,2164/706||2164/678||2164/321,,
99232554-5bbf-4bb3-a9a9-c67ea420dc7b,2164/706||2164/619||2164/678||2164/321,,
99247968-f112-4160-b4d8-b36996fd7841,2164/706||2164/678||2164/321,,
99cf91f1-a9df-4319-bcbe-26701911db43,2164/706||2164/678||2164/321,,
99fe5c22-3b63-4b88-b33b-9143517897ea,2164/706||2164/678||2164/321,,
9a6552b2-53c4-4908-8ae9-ee020254c0d6,2164/706||2164/678||2164/321,,
9a94458a-96b2-47a7-9a27-dd762fdcecd7,2164/706||2164/678||2164/321,,
9ac1e323-8b7d-4718-818d-90731e6c1a01,2164/706||2164/678||2164/321,,
9ad8f73e-7d2b-4778-b77b-a204aa76cdb6,2164/706||2164/678||2164/688||2164/321,,
9b4c3788-af8a-4954-a160-7bca3a486404,2164/706||2164/678||2164/321,,
9c065092-f9fc-459b-8f76-731a24cb680d,2164/706||2164/678||2164/321,,
9c0c6db8-9aca-4c6b-b6a7-87c553d1d049,2164/706||2164/672||2164/678||2164/321,,
9c0fd145-4d26-4923-a42e-794502ff9e47,2164/706||2164/678||2164/321,,
9c3b1149-4978-473e-987c-af338fd23d9d,2164/706||2164/678||2164/321,,
9c4c6000-e608-4cc1-a801-4de3abd5f1d8,2164/706||2164/678||2164/321,,
9c53961e-aa0c-490b-afdb-2aaeb8a2922c,2164/706||2164/678||2164/321,,
9ce9aefc-71ba-44e3-8906-03e569a11919,2164/706||2164/678||2164/321,,
9ceeb92d-ca33-4802-a7fa-69fb300c5b42,2164/706||2164/678||2164/321,,
9d3bb426-e76c-4bd4-9c1d-1fd6f4948d4e,2164/706||2164/678||2164/321,,
9d5af50f-4af2-475e-9e65-52d5648a112f,2164/706||2164/678||2164/321,,
9d8677d3-fe1e-4079-ace6-5b6578a8038c,2164/706||2164/678||2164/321,,
9e9fc2c7-aff3-44d8-acb8-da4ad114fda4,2164/706||2164/678||2164/321,,
9eebd3cd-490f-4d83-be22-5f4a48660875,2164/706||2164/678||2164/321,,
9efea84f-cd1a-494e-b927-3eab47790cce,2164/706||2164/678||2164/321,,
a051970c-9d13-4b0a-9b77-199e0fd5a91b,2164/706||2164/678||2164/321,,
a07d9c74-bd32-432b-93a5-64689597022e,2164/706||2164/674||2164/678||2164/688||2164/321,,
a08aca7d-37b3-4afd-9ae1-ade23cb677bc,2164/706||2164/678||2164/321,,
a096f88b-a809-434d-abe4-df6b03823059,2164/706||2164/678||2164/321,,
a0c92a5b-d29f-42e6-a93f-ad87da31feae,2164/706||2164/678||2164/321,,
a0d01c2b-6c8f-4866-bedd-d77c1aa48f23,2164/706||2164/678||2164/321,,
a0e0d96f-8052-469e-91a9-40a424331d41,2164/706||2164/678||2164/321,,
a10f481b-2ddb-46b6-a8d0-d7a1c81633e4,2164/706||2164/678||2164/321,,
a1a29743-06ac-4066-885a-469cfe16134c,2164/706||2164/678||2164/321,,
a1b008cd-a941-487c-8ef2-55a1b4fd8082,2164/706||2164/678||2164/321,,
a1ec4464-68ca-48b7-81b7-34f9cffc4a65,2164/706||2164/678||2164/321,,
a241b93a-fdf6-4674-9728-4abbf954c0c7,2164/706||2164/678||2164/321,,
a2517a51-1732-4d22-b4fa-d69830a4eaca,2164/706||2164/678||2164/321,,
a29e1dca-d36e-4f79-af8f-985f00742106,2164/706||2164/678||2164/321,,
a2ce4b8f-4275-4587-98f0-580af543ef35,2164/706||2164/678||2164/321,,
a2e382c0-456d-40b0-8fc1-6d4804215109,2164/706||2164/674||2164/678||2164/688||2164/321,,
a312f038-f034-43ec-99e9-7720cee1241e,2164/706||2164/678||2164/321,,
a34ffb65-684c-4797-b9de-667b487370ba,2164/706||2164/678||2164/321,,
a3d45cb4-e516-4b0a-8742-d0999ba9b6f0,2164/706||2164/678||2164/686||2164/321,,
a40b7258-5c83-4d0e-9d13-82ce2c7cd5c7,2164/706||2164/678||2164/688||2164/321,,
a4bf3d5a-0978-4fc0-9f6b-6e5f3f14def3,2164/706||2164/678||2164/321,,
a52b3b83-82ed-434a-877f-b8f73b5aefb3,2164/706||2164/678||2164/321,,
a5466574-f616-4f36-a008-033ab52e1047,2164/706||2164/672||2164/678||2164/321,,
a552c2c6-5855-4733-87ed-ffa259845375,2164/706||2164/678||2164/321,,
a5bcf471-e751-451c-8d64-7405cf45fee7,2164/706||2164/678||2164/321,,
a61d4856-9234-4594-bb65-f2ba60ff75a6,2164/706||2164/678||2164/688||2164/321,,
a7a28f5d-a620-4a8d-8b60-fd7447808981,2164/706||2164/678||2164/321,,
a84c787f-92a0-4573-b692-5f0c339d80ad,2164/706||2164/678||2164/321,,
a8781e37-9c93-440b-a39c-59e53a1567a5,2164/706||2164/678||2164/321,,
a9571ec1-d41b-495f-903a-a6be8937b400,2164/706||2164/672||2164/678||2164/321,,
a97eeed2-26aa-4b45-bf88-7429cc71dae5,2164/706||2164/678||2164/321,,
a997b172-3980-45fc-9374-a7e249e492f0,2164/706||2164/678||2164/321,,
aac44b71-2f52-4389-828f-34a2e6e917c4,2164/706||2164/678||2164/321,,
aaff479c-adc9-442f-92dd-5373c0eec478,2164/706||2164/678||2164/321,,
abe95bb5-040f-4cd6-925e-8c56f3ea6360,2164/706||2164/678||2164/321,,
ac752f40-1464-467c-b17d-69df2a4a3f45,2164/706||2164/619||2164/678||2164/321,,
ad2e06a4-09ba-4220-a4ba-e335cc932523,2164/706||2164/678||2164/321,,
adacb173-810f-4d87-9513-9a1b9769de11,2164/706||2164/678||2164/321,,
adfcd5af-eb0b-41ad-b6a4-cafea5185655,2164/706||2164/678||2164/321,,
ae1fe9c4-f857-4e63-aefe-34be56b62369,2164/706||2164/678||2164/321,,
ae708b9d-7660-48b6-bc98-a66413420444,2164/706||2164/678||2164/321,,
ae71c2ed-d87c-4f9e-aef9-bfb5b48b52ee,2164/706||2164/672||2164/678||2164/321,,
ae90720c-861d-443d-8577-dbb7288abee1,2164/706||2164/678||2164/321,,
aef5086c-d5b7-4bce-9a96-938745af7d53,2164/706||2164/678||2164/321,,
aef88e82-ce6a-42a1-8916-a1dc25f25fd8,2164/706||2164/678||2164/321,,
af3012d5-d37c-46b4-8920-acaa3c26255a,2164/706||2164/678||2164/321,,
af495a94-de38-4688-b970-fdd3c86cd68b,2164/706||2164/678||2164/321,,
af8c5bcb-86a6-4373-ad6e-0d14cb1e2b93,2164/706||2164/678||2164/321,,
b01f0ed4-f10c-40b5-a8e3-d6736148936b,2164/706||2164/678||2164/321,,
b051ed29-750d-4d6a-a120-7bb9af7832f0,2164/706||2164/672||2164/678||2164/321,,
b06c55f1-3c57-4727-8763-81cb13bb6adf,2164/706||2164/678||2164/321,,
b07431e3-6630-4947-b31f-cc8b0bbc3277,2164/706||2164/678||2164/321,,
b0a2451a-7891-4fbe-81af-0fd961a39b3a,2164/706||2164/678||2164/321,,
b0b7aadd-4201-4244-931d-ac78d4e694a2,2164/706||2164/678||2164/579||2164/321,,
b11debfd-911a-41f4-9480-2638af4984ab,2164/706||2164/678||2164/321,,
b1b27914-0e32-4d23-86c1-3229901d487f,2164/706||2164/678||2164/321,,
b2128b47-b69a-4d11-8782-662b93a630df,2164/706||2164/678||2164/321,,
b24ae01f-d8c8-46a8-a97c-01ca0a926906,2164/706||2164/678||2164/321,,
b287c216-774b-4b24-9b9a-118b9f37f16c,2164/706||2164/678||2164/321,,
b2d93221-8f50-4721-98c3-f759e4cad065,2164/706||2164/678||2164/321,,
b3080efa-a962-43ee-ae4d-0e6fe538e8a0,2164/706||2164/678||2164/321,,
b384e872-afdc-442b-bec1-dea1218ce3e5,2164/706||2164/678||2164/321,,
b3d18055-70b6-42b1-972e-c1ccd2d4bf4f,2164/706||2164/678||2164/645||2164/321,,
b40597a4-4102-400e-8326-f89c6bfff74b,2164/706||2164/678||2164/321,,
b419d5a0-5eb9-4cf2-99e1-4726d33ff9ab,2164/706||2164/678||2164/321,,
b46a331f-aad7-4666-8394-1a7395d23e2e,2164/706||2164/678||2164/321,,
b5770ade-ab66-4882-8aea-cfbc23c6bbe7,2164/706||2164/678||2164/321,,
b5c3627b-ee42-4a9a-b286-2f8c30092bbc,2164/706||2164/672||2164/678||2164/321,,
b5de84a4-03cc-414f-9e80-99df1e8bd57c,2164/706||2164/678||2164/321,,
b60b7c97-e70c-4b3b-b827-e8edd83ee640,2164/706||2164/678||2164/688||2164/321,,
b67939e6-9a2b-4b5e-8d56-31200f085e20,2164/706||2164/633||2164/619||2164/678||2164/321,,
b6e379c7-526b-4ab1-bdbf-c49939118190,2164/706||2164/678||2164/321,,
b6eb5cb5-ae90-4b56-bbb0-3628710f3bcf,2164/706||2164/678||2164/321,,
b6f04242-5668-4a60-a673-5fa33993afef,2164/706||2164/678||2164/321,,
b81ea755-c2af-42f9-97df-2280b06087e2,2164/706||2164/678||2164/321,,
b85122b9-8ecd-4c9d-84c4-8d855b6f04a6,2164/706||2164/678||2164/321,,
b8d219a3-8680-45f2-98e6-313254e16724,2164/706||2164/678||2164/688||2164/321,,
b8f46661-f11f-4bdb-80e4-d8b23cf07140,2164/706||2164/678||2164/321,,
b95b5c84-0b48-483a-b7b9-1d34ea3c2cee,2164/706||2164/678||2164/321,,
ba4056e4-387f-44ec-917c-bcae26815e59,2164/706||2164/678||2164/321,,
bb07004b-f602-41db-985f-e2253313a2e1,2164/706||2164/678||2164/321,,
bb63cbec-aa94-4010-95a2-45308d9cdff2,2164/706||2164/678||2164/321,,
bb9e7578-bcd6-473a-b1ff-465b209d000e,2164/706||2164/678||2164/321,,
bba4d087-1798-4f6b-b835-1b443885d7d2,2164/706||2164/672||2164/674||2164/678||2164/321,,
bbf74392-3f45-45c0-9d08-ef7c9c0492fa,2164/706||2164/678||2164/321,,
bda56eda-61f0-48af-acac-f1c98cc35f5f,2164/706||2164/678||2164/321,,
bdad8236-e37d-4626-a656-e84eb896f6b9,2164/706||2164/678||2164/321,,
be353286-b24f-4851-a58c-6046c7b0ca3d,2164/706||2164/678||2164/321,,
be865789-024a-4865-9a6b-f87d8e52a505,2164/706||2164/678||2164/321,,
bec1c69b-a486-4d98-b238-7808fbb6d82f,2164/706||2164/678||2164/321,,
beda8c04-45a5-42c0-9abf-e3bac32226ab,2164/706||2164/678||2164/321,,
bf0a0ae9-fffe-4b19-ac0f-9bf1e3baea8f,2164/706||2164/678||2164/321,,
c0153b40-60bc-42da-bf0c-45baaf4f68cb,2164/706||2164/678||2164/321,,
c01e5828-033e-4dfc-9e51-e3a2c2231b1e,2164/706||2164/678||2164/321,,
c073184f-406b-4b7a-9ec9-a3b2492d0843,2164/706||2164/678||2164/321,,
c0a1ae37-3a89-48e8-9bbd-b41055caac4b,2164/706||2164/619||2164/678||2164/321,,
c0db7211-fd54-4584-9174-5a0cd26fdee0,2164/706||2164/678||2164/321,,
c0dfeba6-1edc-402a-b61e-ff6d375e593a,2164/706||2164/678||2164/321,,
c16ec2e5-1415-4db7-a7de-c1f58a23a8ff,2164/706||2164/678||2164/321,,
c18e1821-af44-4b70-af94-3af12b3b5fe1,2164/706||2164/678||2164/321,,
c1a2fb4e-efe7-4d32-bb24-97579fa33e09,2164/706||2164/678||2164/321,,
c1b921a9-d89e-4b1e-8c30-29a55773a425,2164/706||2164/678||2164/321,,
c239d4fb-ba5a-4a71-a0f8-64f5abf1bccd,2164/706||2164/678||2164/321,,
c25df347-8a2d-4301-bb51-deb7774d7791,2164/706||2164/678||2164/321,,
c27dceb7-14be-4a80-a7fc-1c9768511204,2164/706||2164/678||2164/321,,
c2bd770c-7c6e-4ad4-9039-f7a63a4fee4b,2164/706||2164/678||2164/321,,
c3149f4a-cfac-420b-997a-b86a9b72cf98,2164/706||2164/678||2164/321,,
c3e1bd57-6f3b-46f6-8838-d1c2303180bd,2164/706||2164/619||2164/678||2164/321,,
c42c81ff-17b4-48dd-bb0c-07bfaec4e263,2164/706||2164/678||2164/321,,
c4390ac3-85ca-46d6-a2ad-d1b02cae0ece,2164/706||2164/678||2164/321,,
c489b2f1-2221-4ff4-89ae-88846daf107e,2164/706||2164/678||2164/321,,
c49d60d8-83f1-4416-b37e-041e62cc11c0,2164/706||2164/678||2164/321,,
c51ab0ee-570e-40fe-9ec9-cff055d279ab,2164/706||2164/678||2164/321,,
c5b48a42-4d56-461b-8b1c-daace7351e24,2164/706||2164/678||2164/321,,
c6771b91-29d8-4828-96e0-dfc63e7b4bdb,2164/706||2164/678||2164/321,,
c6cff190-2586-408d-9c39-0f7e515fa6aa,2164/706||2164/678||2164/321,,
c6df6c21-1391-4806-8f18-1a828e12f2f0,2164/706||2164/678,,
c6f1e9f6-487c-4022-8bf7-9adf8c8d3aeb,2164/706||2164/678||2164/321,,
c75d97b4-af5d-48a9-88fc-9dbbc4b259a0,2164/706||2164/619||2164/678||2164/321,,
c77b8f6b-f983-41a4-a04e-9348b97f30e3,2164/706||2164/678||2164/321,,
c7e8c6ec-49bc-42a5-a6c3-1c43f09bd7ed,2164/706||2164/678||2164/321,,
c8cc6844-6eff-4ef0-bab6-ee9854e3f2ce,2164/706||2164/678||2164/321,,
c952d4dc-98da-4051-989a-f63ce631aacb,2164/706||2164/678||2164/321,,
c976f1e0-2fb8-4d34-b7bb-bebc9896b822,2164/706||2164/678||2164/321,,
c99fbfd8-4459-4f19-838d-64cfaa08439d,2164/706||2164/678||2164/321,,
c9d99d1e-f7e4-467f-96de-5c6b58631dde,2164/706||2164/672||2164/678||2164/321,,
ca6c032a-a961-4663-b322-cfb0ddbe9835,2164/706||2164/678||2164/321,,
ca9d7812-3448-4d3e-ab09-09ec0749b976,2164/706||2164/678||2164/321,,
cabc3ea7-f0b8-4b71-a877-e921a73d3345,2164/706||2164/678||2164/321,,
caf43dd4-7834-4586-a16d-33b88336951b,2164/706||2164/678||2164/321,,
cb679022-6f9b-4a37-962d-8fbf278a5b15,2164/706||2164/678||2164/321,,
cb96ecbf-cd4d-49ba-be66-8e119cf3d6f7,2164/706||2164/682||2164/678||2164/688||2164/321,,
cc12b7e3-e803-4411-a260-8f0bf7daf61f,2164/706||2164/678||2164/321,,
cc18adad-dda0-4a6b-95dc-32ac7585704d,2164/706||2164/678||2164/321,,
cd556c31-6cf2-4bc1-a1b4-782b47810cc5,2164/706||2164/678||2164/321,,
cd879d5b-a078-4181-a344-c71dd3cf57b9,2164/706||2164/678||2164/321,,
cdf86b00-dbc3-46d4-a4bd-5963d239cfbe,2164/706||2164/678||2164/321,,
ce4620c4-c815-441e-8e86-7081671459c4,2164/706||2164/678||2164/321,,
cf28a093-b6f2-4850-931e-b819d4a4b1aa,2164/706||2164/678||2164/321,,
cf7686f8-21b3-4a4e-a6ea-c5663dbfe30d,2164/706||2164/678||2164/321,,
d02f9f81-269b-4218-8b22-7c7603970773,2164/706||2164/678||2164/321,,
d049b4f5-ba89-4fc5-9d7c-93790ac3e332,2164/706||2164/678||2164/321,,
d07a5c49-a852-48b8-a6dc-c2c39ed159bf,2164/706||2164/678||2164/321,,
d081b3a8-d7b4-481a-9c2d-1856e18a335e,2164/706||2164/678||2164/321,,
d1e80f37-4a9f-4b68-a258-2135227a5199,2164/706||2164/678||2164/321,,
d2111935-1401-4426-a511-dc5ef14fd4b2,2164/706||2164/678||2164/321,,
d21a4eb2-5e47-4d4f-a931-29c915afe226,2164/706||2164/678||2164/321,,
d22abe1d-619c-4775-beac-958c5e8fd50f,2164/706||2164/678||2164/321,,
d2a105c5-0b57-4161-a204-3b935cac51b4,2164/706||2164/678||2164/321,,
d2c256a5-c042-4324-bdda-bd7558ba2e8d,2164/706||2164/678||2164/321,,
d30a5f25-45fb-47cf-a067-4a46662675ac,2164/706||2164/678||2164/321,,
d316fef1-b109-4948-bcd0-6af8aebff3a7,2164/706||2164/678||2164/321,,
d35b7c19-d3b5-4372-9ff9-2041a91834f1,2164/706||2164/678||2164/321,,
d3b98102-2eb5-4ba5-af20-ece8e08b4bc9,2164/706||2164/619||2164/678||2164/321,,
d3f1a7e4-2008-4e42-bc9f-28218c8de2d4,2164/706||2164/678||2164/321,,
d439260a-1a4a-401b-84cb-7dfe69daa817,2164/706||2164/678||2164/688||2164/321,,
d4428326-fe43-436c-a059-f19a6e539299,2164/706||2164/678||2164/321,,
d4f94e72-e760-4870-85cc-68db89b10cae,2164/706||2164/678||2164/321,,
d559747b-9eb5-4941-bdee-6e38e8a43984,2164/706||2164/678||2164/321,,
d5f1084d-e092-4d26-bcc1-575e41334b63,2164/706||2164/678||2164/321,,
d5f8e410-f30c-439c-9f5f-a7acf85ffdb9,2164/706||2164/678||2164/321,,
d617a259-676d-4928-843d-6f543b7e95fb,2164/706||2164/678||2164/321,,
d65a1288-edb1-47e5-9ec3-dceb3eee7477,2164/706||2164/678||2164/321,,
d6c43426-5814-4b73-8302-26c68e3921ab,2164/706||2164/678||2164/321,,
d6f646da-8a85-44be-80b9-f620a72ebbdc,2164/706||2164/678||2164/321,,
d750e4f0-37e4-4933-b86f-bf2b0eecc6be,2164/706||2164/678||2164/321,,
d757ed38-7107-4b3d-922f-926d43b8d58d,2164/706||2164/678||2164/321,,
d85c39d9-b707-42f5-bf7b-2578d6ebf932,2164/706||2164/678||2164/321,,
d879cd4a-f6b5-4fa5-ac25-82707f27b078,2164/706||2164/672||2164/678||2164/321,,
d8a78833-a244-41fc-b20b-1ad3e336e868,2164/706||2164/678||2164/321,,
d919c769-a94f-4896-9f7c-a9733db6e9b9,2164/706||2164/678||2164/645||2164/321,,
d93213ea-7f01-4921-8c50-56f732927f93,2164/706||2164/678||2164/321,,
d96f9afd-1022-4eff-9258-f0f2769bef76,2164/706||2164/678||2164/321,,
d98fefbb-8756-4260-bf5e-ce1e4253fc5e,2164/706||2164/678||2164/321,,
d9c0bda5-4ade-4355-8aaa-9592bbbe64a1,2164/706||2164/678||2164/321,,
da03d79f-b8da-4c5a-8089-9efccd5e0cd3,2164/706||2164/678||2164/321,,
da40d45f-6b3e-4b01-af9f-19d87f05192b,2164/706||2164/678||2164/321,,
da733947-4550-4b57-b290-548e73ad1e95,2164/706||2164/678||2164/321,,
dad2e38a-2743-40a3-843e-0319bb65186c,2164/706||2164/678||2164/321,,
db200b8c-319e-49d3-8c2e-f59ecdc4f8bb,2164/706||2164/678||2164/321,,
db3b6cca-5a4e-4b3d-afb5-132a02a76349,2164/706||2164/678||2164/321,,
db5ec11b-b744-47a2-8a28-9c7231e1b972,2164/706||2164/678||2164/686||2164/321,,
dc13a34a-7ab2-4053-9241-4aef01717c2b,2164/706||2164/678||2164/321,,
dc473d0c-a94c-42a2-af1f-ba112faa1d58,2164/706||2164/678||2164/321,,
dc82b618-6ab9-42d1-99e0-94d24f7b6379,2164/706||2164/678||2164/321,,
dce478f8-1315-4323-b184-20dacad42253,2164/706||2164/678||2164/321,,
dd9c31ff-2b4f-4ae5-b2d8-482201d24e9b,2164/706||2164/678||2164/321,,
de54f72d-6422-49fe-8cd9-a5b79ad64c8e,2164/706||2164/678||2164/321,,
de9a8b31-529f-4987-ac4f-56ac015bbe85,2164/706||2164/678||2164/321,,
dfb494b9-8815-4a64-89d1-c1b48fdf1d1c,2164/706||2164/678||2164/321,,
e1222506-4222-403b-8e38-84bace14b3b3,2164/706||2164/678||2164/321,,
e144ca4a-49ec-4217-a5bc-fd5639c7ab7f,2164/706||2164/674||2164/678||2164/321,,
e1678124-53bd-4e9b-8327-d9a8c8eecab2,2164/706||2164/678||2164/321,,
e1f36f35-6f04-4ee9-acd5-b331e1f765c5,2164/706||2164/678||2164/321,,
e2a8d982-309f-4b2d-b02b-64f03895c86c,2164/706||2164/678||2164/321,,
e2f8d21a-6b08-44c4-bdc5-345f38f8f403,2164/706||2164/678||2164/321,,
e34b4225-1d4f-44bb-91d8-91e7e07df163,2164/706||2164/678||2164/321,,
e3b641a8-15d5-4ce0-b194-ce1af190bd1b,2164/706||2164/678||2164/321,,
e3c50543-4f03-4a53-b0d4-1aaddf9a60f8,2164/706||2164/678||2164/321,,
e4161daf-df22-440f-835f-a383b4965863,2164/706||2164/678||2164/321,,
e4819b8c-a3d0-4ba9-a316-4a5c57a4abd1,2164/706||2164/678||2164/321,,
e4a00107-dad2-4709-9d8f-e52db7728f27,2164/706||2164/678||2164/321,,
e5472b45-b5c7-4dcd-ab6a-2c0bcdab7020,2164/706||2164/678||2164/321,,
e5698589-2552-416f-8b75-a724e9d9926a,2164/706||2164/678||2164/321,,
e5872337-9a5d-47aa-97f9-688edf0f62df,2164/706||2164/678||2164/321,,
e59a0991-0abe-436e-b3eb-c30d28faa655,2164/706||2164/678||2164/321,,
e65539e7-a74e-41c9-9ac8-46105463744b,2164/706||2164/619||2164/678||2164/321,,
e65c37f4-3922-41bc-8c57-d7686b97b54b,2164/706||2164/678||2164/321,,
e6746d66-ac07-474d-9af6-b65dc0aa9d85,2164/706||2164/682||2164/678||2164/688||2164/321,,
e6a1b849-0997-44f7-b156-34088151dbdf,2164/706||2164/678||2164/321,,
e7263687-2869-462b-9f2f-c773dc694aab,2164/706||2164/678||2164/321,,
e733bea8-661a-4867-b277-643526d2648f,2164/706||2164/678||2164/321,,
e76ab485-738e-4a60-8800-90cc6bdc6a65,2164/706||2164/678||2164/321,,
e77cf2a8-2c86-4602-9877-d2bfb9dfce79,2164/706||2164/633||2164/678||2164/321,,
e7b6d914-d506-4d8c-8e1f-70af8b02800d,2164/706||2164/672||2164/678||2164/321,,
e80e9ca1-ee9b-4c24-80e9-e6807bab3eb9,2164/706||2164/678||2164/321,,
